Optimizer,Statistics for model 'QueueMapper',Problem type,Rows,Columns,Nonzeros,Continuous_Variables,Integer_Variables,Binary_Variables,Matrix range_Min,Matrix range_Max,Objective range_Min,Objective range_Max,Bounds range_Min,Bounds range_Max,RHS range_Min,RHS range_Max,Input_File,Solving_Time_Seconds,Solving_Time_Minutes,Statistics for model 'NetworkScheduler'
Mapping,,MIP,37368,1944,142674,648,1296,648,1.0,2000000.0,1.0,2000000.0,1.0,2000000.0,1.0,5000000.0,flows_48_u_1.0_7q_run_26.csv,7.1147,0.1186,
GCL,,MIP,742544,310949,2374567,0,310949,310301,1e+00,2e+06,1e+00,1e+00,1e+00,2e+06,1e+00,5e+06,flows_48_u_1.0_7q_run_26.csv,3600.353,60.0059,
