Packet_ID,Flow,Queue,Arrival,Deadline,Execution_Time,Scheduled,Gate_Open,Gate_Close,Response_Time
P18_1,F18,3,0,50000,2022,True,0.0,2022.0,2022.0
P11_1,F11,4,0,200000,6691,True,2118.0,8809.0,8809.0
P30_1,F30,4,0,200000,1390,True,8905.0,10295.0,10295.0
P2_1,F2,6,0,200000,1158,True,10391.0,11549.0,11549.0
P32_1,F32,5,0,200000,673,True,11645.0,12318.0,12318.0
P28_1,F28,3,0,400000,11679,True,12414.0,24093.0,24093.0
P7_1,F7,1,0,400000,11451,True,24189.0,35640.0,35640.0
P10_1,F10,6,0,400000,8244,True,35736.0,43980.0,43980.0
P5_1,F5,3,0,400000,7230,True,44076.0,51306.0,51306.0
P22_1,F22,4,0,400000,7097,True,51402.0,58499.0,58499.0
P14_1,F14,6,0,400000,4835,True,58595.0,63430.0,63430.0
P4_1,F4,7,0,400000,2735,True,63526.0,66261.0,66261.0
P1_1,F1,2,0,400000,2359,True,66357.0,68716.0,68716.0
P27_1,F27,4,0,400000,2297,True,68812.0,71109.0,71109.0
P29_1,F29,7,0,400000,2126,True,71205.0,73331.0,73331.0
P25_1,F25,6,0,400000,1869,True,73427.0,75296.0,75296.0
P15_1,F15,2,0,400000,1605,True,75392.0,76997.0,76997.0
P19_1,F19,1,0,400000,1231,True,77093.0,78324.0,78324.0
P21_1,F21,4,0,400000,1097,True,78420.0,79517.0,79517.0
P13_1,F13,7,0,400000,1012,True,79613.0,80625.0,80625.0
P17_1,F17,2,0,400000,894,True,80721.0,81615.0,81615.0
P3_1,F3,5,0,400000,655,True,81711.0,82366.0,82366.0
P9_1,F9,8,0,200000,3050,True,82462.0,85512.0,85512.0
P23_1,F23,8,0,200000,2325,True,85608.0,87933.0,87933.0
P18_3,F18,3,100000,150000,2022,True,100000.0,102022.0,2022.0
P20_2,F20,6,100000,200000,8642,True,102118.0,110760.0,10760.0
P24_1,F24,8,0,200000,8510,True,110856.0,119366.0,119366.0
P26_1,F26,8,0,200000,2302,True,119462.0,121764.0,121764.0
P6_1,F6,8,0,400000,8253,True,121860.0,130113.0,130113.0
P16_1,F16,8,0,400000,6708,True,130209.0,136917.0,136917.0
P31_1,F31,8,0,400000,1099,True,137013.0,138112.0,138112.0
P18_4,F18,3,150000,200000,2022,True,150000.0,152022.0,2022.0
P12_1,F12,8,0,400000,8167,True,152118.0,160285.0,160285.0
P8_1,F8,8,0,400000,4415,True,160381.0,164796.0,164796.0
P20_3,F20,6,200000,300000,8642,True,200000.0,208642.0,8642.0
P24_2,F24,4,200000,400000,8510,True,208738.0,217248.0,17248.0
P11_2,F11,4,200000,400000,6691,True,217344.0,224035.0,24035.0
