Packet_ID,Flow,Queue,Arrival,Deadline,Execution_Time,Scheduled,Gate_Open,Gate_Close,Response_Time
P12_1,F12,4,0,50000,5677,True,0.0,5677.0,5677.0
P16_1,F16,1,0,50000,4119,True,5773.0,9892.0,9892.0
P2_1,F2,5,0,50000,3117,True,9988.0,13105.0,13105.0
P7_1,F7,2,0,100000,11785,True,13201.0,24986.0,24986.0
P20_1,F20,7,0,100000,8159,True,25082.0,33241.0,33241.0
P24_1,F24,1,0,100000,7555,True,33337.0,40892.0,40892.0
P21_1,F21,4,0,100000,5595,True,40988.0,46583.0,46583.0
P27_1,F27,2,0,100000,3447,True,46679.0,50126.0,50126.0
P18_1,F18,4,0,400000,2583,True,50222.0,52805.0,52805.0
P12_2,F12,4,50000,100000,5677,True,52901.0,58578.0,8578.0
P31_1,F31,1,0,200000,878,True,58674.0,59552.0,59552.0
P6_1,F6,1,0,400000,10227,True,59648.0,69875.0,69875.0
P11_1,F11,1,0,400000,3879,True,69971.0,73850.0,73850.0
P4_1,F4,1,0,400000,1371,True,73946.0,75317.0,75317.0
P16_2,F16,1,50000,100000,4119,True,75413.0,79532.0,29532.0
P13_2,F13,4,50000,100000,3872,True,79628.0,83500.0,33500.0
P8_1,F8,7,0,200000,688,True,83596.0,84284.0,84284.0
P14_1,F14,7,0,400000,3791,True,84380.0,88171.0,88171.0
P15_2,F15,7,50000,100000,2670,True,88267.0,90937.0,40937.0
P1_1,F1,2,0,400000,4185,True,91033.0,95218.0,95218.0
P32_1,F32,6,0,400000,3881,True,95314.0,99195.0,99195.0
P22_1,F22,5,0,400000,2459,True,99291.0,101750.0,101750.0
P13_3,F13,4,100000,150000,3872,True,101846.0,105718.0,5718.0
P30_1,F30,5,0,400000,1175,True,105814.0,106989.0,106989.0
P2_3,F2,5,100000,150000,3117,True,107085.0,110202.0,10202.0
P15_3,F15,7,100000,150000,2670,True,110298.0,112968.0,12968.0
P25_2,F25,1,100000,200000,11727,True,113064.0,124791.0,24791.0
P26_1,F26,2,0,400000,2412,True,124887.0,127299.0,127299.0
P10_2,F10,2,100000,200000,9771,True,127395.0,137166.0,37166.0
P20_2,F20,7,100000,200000,8159,True,137262.0,145421.0,45421.0
P29_2,F29,2,100000,200000,7675,True,145517.0,153192.0,53192.0
P24_2,F24,1,100000,200000,7555,True,153288.0,160843.0,60843.0
P21_2,F21,4,100000,200000,5595,True,160939.0,166534.0,66534.0
