Optimizer,Statistics for model 'QueueMapper',Problem type,Rows,Columns,Nonzeros,Continuous_Variables,Integer_Variables,Binary_Variables,Matrix range_Min,Matrix range_Max,Objective range_Min,Objective range_Max,Bounds range_Min,Bounds range_Max,RHS range_Min,RHS range_Max,Input_File,Solving_Time_Seconds,Solving_Time_Minutes
Mapping,,MIP,5763,603,21042,201,402,201,1e+00,1e+06,1e+00,1e+06,1e+00,1e+06,2e+00,2e+06,flows_48_u_0.8_p201_run_36.csv,0.6162,0.0103
