Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,400000,4823,93763.0,98586.0,98586.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F1,P1_2,8,400000,800000,4823,537162.0,541985.0,141985.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F10,P10_1,8,0,400000,600,140159.0,140759.0,140759.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F10,P10_2,5,400000,800000,600,417361.0,417961.0,17961.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F11,P11_1,8,0,400000,1440,134551.0,135991.0,135991.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F11,P11_2,4,400000,800000,1440,750155.0,751595.0,351595.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F12,P12_1,3,0,400000,8117,40985.0,49102.0,49102.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F12,P12_2,8,400000,800000,8117,,,,Optional Packets- Not Scheduled,No,N/A,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F13,P13_1,8,0,400000,2706,115749.0,118455.0,118455.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F13,P13_2,3,400000,800000,2706,486558.0,489264.0,89264.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F14,P14_1,8,0,400000,2906,112747.0,115653.0,115653.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F14,P14_2,2,400000,800000,2906,432463.0,435369.0,35369.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F15,P15_1,8,0,200000,6357,,,,Optional Packets- Not Scheduled,No,N/A,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F15,P15_2,7,200000,400000,6357,257060.0,263417.0,63417.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F15,P15_3,8,400000,600000,6357,,,,Optional Packets- Not Scheduled,No,N/A,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F15,P15_4,7,600000,800000,6357,644619.0,650976.0,50976.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F16,P16_1,8,0,200000,10820,,,,Optional Packets- Not Scheduled,No,N/A,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F16,P16_2,5,200000,400000,10820,310737.0,321557.0,121557.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F16,P16_3,8,400000,600000,10820,,,,Optional Packets- Not Scheduled,No,N/A,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F16,P16_4,5,600000,800000,10820,633703.0,644523.0,44523.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F17,P17_1,8,0,200000,6717,,,,Optional Packets- Not Scheduled,No,N/A,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F17,P17_2,3,200000,400000,6717,243627.0,250344.0,50344.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F17,P17_3,8,400000,600000,6717,451828.0,458545.0,58545.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F17,P17_4,3,600000,800000,6717,651072.0,657789.0,57789.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F18,P18_1,8,0,400000,753,139310.0,140063.0,140063.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F18,P18_2,6,400000,800000,753,423997.0,424750.0,24750.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F19,P19_1,8,0,400000,2436,121248.0,123684.0,123684.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F19,P19_2,1,400000,800000,2436,421465.0,423901.0,23901.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F2,P2_1,8,0,400000,2601,118551.0,121152.0,121152.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F2,P2_2,4,400000,800000,2601,566557.0,569158.0,169158.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F20,P20_1,6,0,400000,9135,14272.0,23407.0,23407.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F20,P20_2,8,400000,800000,9135,,,,Optional Packets- Not Scheduled,No,N/A,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F21,P21_1,4,0,200000,2447,192060.0,194507.0,194507.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
F21,P21_2,8,200000,400000,2447,284304.0,286751.0,86751.0,Scheduled - Deadline Met,Yes,Yes,12.612792491912842,0.21021320819854736,10,55.0,Gurobi Status: 10
