Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,7,0,400000,9269,132851.0,142120.0,142120.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F1,P1_2,7,400000,800000,9269,442395.0,451664.0,51664.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F1,P1_3,8,800000,1200000,9269,,,,Optional Packets- Not Scheduled,No,N/A,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_1,8,0,50000,4385,,,,Optional Packets- Not Scheduled,No,N/A,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_2,4,50000,100000,4385,93882.0,98267.0,48267.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_3,4,100000,150000,4385,124100.0,128485.0,28485.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_4,8,150000,200000,4385,195519.0,199904.0,49904.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_5,4,200000,250000,4385,245053.0,249438.0,49438.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_6,4,250000,300000,4385,281978.0,286363.0,36363.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_7,8,300000,350000,4385,338308.0,342693.0,42693.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_8,4,350000,400000,4385,395615.0,400000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_9,4,400000,450000,4385,406250.0,410635.0,10635.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_10,8,450000,500000,4385,495571.0,499956.0,49956.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_11,4,500000,550000,4385,536715.0,541100.0,41100.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_12,4,550000,600000,4385,568038.0,572423.0,22423.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_13,8,600000,650000,4385,606154.0,610539.0,10539.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_14,4,650000,700000,4385,682278.0,686663.0,36663.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_15,4,700000,750000,4385,722612.0,726997.0,26997.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_16,8,750000,800000,4385,795519.0,799904.0,49904.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_17,4,800000,850000,4385,837242.0,841627.0,41627.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_18,4,850000,900000,4385,866438.0,870823.0,20823.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_19,8,900000,950000,4385,900096.0,904481.0,4481.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_20,4,950000,1000000,4385,983235.0,987620.0,37620.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_21,4,1000000,1050000,4385,1035623.0,1040008.0,40008.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_22,8,1050000,1100000,4385,1095519.0,1099904.0,49904.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_23,4,1100000,1150000,4385,1145615.0,1150000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F10,P10_24,4,1150000,1200000,4385,1171230.0,1175615.0,25615.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_1,4,0,50000,4270,11610.0,15880.0,15880.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_2,8,50000,100000,4270,50000.0,54270.0,4270.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_3,4,100000,150000,4270,128581.0,132851.0,32851.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_4,4,150000,200000,4270,175539.0,179809.0,29809.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_5,8,200000,250000,4270,200000.0,204270.0,4270.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_6,4,250000,300000,4270,286459.0,290729.0,40729.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_7,4,300000,350000,4270,313885.0,318155.0,18155.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_8,8,350000,400000,4270,355005.0,359275.0,9275.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_9,4,400000,450000,4270,410731.0,415001.0,15001.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_10,4,450000,500000,4270,469591.0,473861.0,23861.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_11,8,500000,550000,4270,500052.0,504322.0,4322.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_12,4,550000,600000,4270,572519.0,576789.0,26789.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_13,4,600000,650000,4270,642298.0,646568.0,46568.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_14,8,650000,700000,4270,690340.0,694610.0,44610.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_15,4,700000,750000,4270,727093.0,731363.0,31363.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_16,4,750000,800000,4270,775539.0,779809.0,29809.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_17,8,800000,850000,4270,,,,Optional Packets- Not Scheduled,No,N/A,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_18,4,850000,900000,4270,870919.0,875189.0,25189.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_19,4,900000,950000,4270,935940.0,940210.0,40210.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_20,8,950000,1000000,4270,992615.0,996885.0,46885.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_21,4,1000000,1050000,4270,1040104.0,1044374.0,44374.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_22,4,1050000,1100000,4270,1079801.0,1084071.0,34071.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_23,8,1100000,1150000,4270,1100000.0,1104270.0,4270.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F11,P11_24,4,1150000,1200000,4270,1191076.0,1195346.0,45346.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_1,4,0,50000,3019,20419.0,23438.0,23438.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_2,8,50000,100000,3019,54366.0,57385.0,7385.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_3,4,100000,150000,3019,142120.0,145139.0,45139.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_4,4,150000,200000,3019,179905.0,182924.0,32924.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_5,8,200000,250000,3019,204366.0,207385.0,7385.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_6,4,250000,300000,3019,290825.0,293844.0,43844.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_7,4,300000,350000,3019,322694.0,325713.0,25713.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_8,8,350000,400000,3019,359371.0,362390.0,12390.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_9,4,400000,450000,3019,415097.0,418116.0,18116.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_10,4,450000,500000,3019,473957.0,476976.0,26976.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_11,8,500000,550000,3019,504418.0,507437.0,7437.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_12,4,550000,600000,3019,576885.0,579904.0,29904.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_13,4,600000,650000,3019,646664.0,649683.0,49683.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_14,8,650000,700000,3019,694706.0,697725.0,47725.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_15,4,700000,750000,3019,731459.0,734478.0,34478.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_16,4,750000,800000,3019,779905.0,782924.0,32924.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_17,8,800000,850000,3019,800000.0,803019.0,3019.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_18,4,850000,900000,3019,875285.0,878304.0,28304.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
F12,P12_19,4,900000,950000,3019,940306.0,943325.0,43325.0,Scheduled - Deadline Met,Yes,Yes,399.81787633895874,6.663631272315979,11,49.0,Gap Stable for 5 Checks
