Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,2,0,50000,10861,12031.0,22892.0,22892.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_2,8,50000,100000,10861,,,,Optional Packets- Not Scheduled,No,N/A,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_3,2,100000,150000,10861,100000.0,110861.0,10861.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_4,2,150000,200000,10861,150000.0,160861.0,10861.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_5,8,200000,250000,10861,,,,Optional Packets- Not Scheduled,No,N/A,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_6,2,250000,300000,10861,257742.0,268603.0,18603.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_7,2,300000,350000,10861,302961.0,313822.0,13822.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_8,8,350000,400000,10861,350096.0,360957.0,10957.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_9,2,400000,450000,10861,400000.0,410861.0,10861.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_10,2,450000,500000,10861,485287.0,496148.0,46148.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_11,8,500000,550000,10861,,,,Optional Packets- Not Scheduled,No,N/A,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_12,2,550000,600000,10861,567874.0,578735.0,28735.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_13,2,600000,650000,10861,620875.0,631736.0,31736.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_14,8,650000,700000,10861,689139.0,700000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_15,2,700000,750000,10861,715787.0,726648.0,26648.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_16,2,750000,800000,10861,764577.0,775438.0,25438.0,Scheduled - Deadline Met,Yes,Yes,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
F1,P1_17,8,800000,850000,10861,,,,Optional Packets- Not Scheduled,No,N/A,423.1626079082489,7.052710131804148,11,40.0,Gap Stable for 5 Checks
