Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,2,0,400000,1585,137881,139466,139466,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F1,P1_2,2,400000,800000,1585,441195,442780,42780,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,800000,1200000,1585,978273,979858,179858,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F10,P10_1,3,0,400000,2033,112751,114784,114784,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F10,P10_2,3,400000,800000,2033,439066,441099,41099,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,800000,1200000,2033,974036,976069,176069,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F11,P11_1,3,0,400000,6782,18639,25421,25421,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F11,P11_2,8,400000,800000,6782,518829,525611,125611,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F11,P11_3,3,800000,1200000,6782,879522,886304,86304,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_1,1,0,100000,6297,88818,95115,95115,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_2,1,100000,200000,6297,185956,192253,92253,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_3,8,200000,300000,6297,279254,285551,85551,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_4,1,300000,400000,6297,300000,306297,6297,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_5,1,400000,500000,6297,400000,406297,6297,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_6,8,500000,600000,6297,590895,597192,97192,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_7,1,600000,700000,6297,679106,685403,85403,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_8,1,700000,800000,6297,700000,706297,6297,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_9,8,800000,900000,6297,890991,897288,97288,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_10,1,900000,1000000,6297,911737,918034,18034,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_11,1,1000000,1100000,6297,1000000,1006297,6297,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F12,P12_12,8,1100000,1200000,6297,1179254,1185551,85551,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F13,P13_1,8,0,400000,916,172117,173033,173033,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F13,P13_2,4,400000,800000,916,447576,448492,48492,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F13,P13_3,4,800000,1200000,916,873459,874375,74375,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F14,P14_1,7,0,400000,4137,214588,218725,218725,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F14,P14_2,7,400000,800000,4137,487370,491507,91507,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F14,P14_3,8,800000,1200000,4137,939068,943205,143205,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F15,P15_1,2,0,400000,4519,25517,30036,30036,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F15,P15_2,8,400000,800000,4519,538747,543266,143266,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F15,P15_3,2,800000,1200000,4519,845808,850327,50327,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F16,P16_1,3,0,400000,994,136791,137785,137785,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
F16,P16_2,3,400000,800000,994,446486,447480,47480,Scheduled - Deadline Met,Yes,Yes,1.867011547088623,0.031116859118143717,2,47.0,Proven Optimal (Gap = 0%)
