Queue,Flow,Packet_ID,Type,Arrival,Deadline,Exec,Start,Finish,Slack
1,F10,P10_1,M,0,400000,4128,10360.0,14488.0,385512.0
1,F10,P10_2,M,400000,800000,4128,406095.0,410223.0,389777.0
1,F10,P10_3,O,800000,1200000,4128,,,
1,F11,P11_1,O,0,200000,6095,,,
1,F11,P11_2,M,200000,400000,6095,200000.0,206095.0,193905.0
1,F11,P11_3,M,400000,600000,6095,400000.0,406095.0,193905.0
1,F11,P11_4,O,600000,800000,6095,,,
1,F11,P11_5,M,800000,1000000,6095,800000.0,806095.0,193905.0
1,F11,P11_6,M,1000000,1200000,6095,1000000.0,1006095.0,193905.0
1,F13,P13_1,M,0,200000,831,0.0,831.0,199169.0
1,F13,P13_2,M,200000,400000,831,206095.0,206926.0,193074.0
1,F13,P13_3,O,400000,600000,831,,,
1,F13,P13_4,M,600000,800000,831,600000.0,600831.0,199169.0
1,F13,P13_5,M,800000,1000000,831,806095.0,806926.0,193074.0
1,F13,P13_6,O,1000000,1200000,831,,,
1,F3,P3_1,M,0,400000,9529,831.0,10360.0,389640.0
1,F3,P3_2,O,400000,800000,9529,,,
1,F3,P3_3,M,800000,1200000,9529,806926.0,816455.0,383545.0
2,F2,P2_1,M,0,100000,5877,0.0,5877.0,94123.0
2,F2,P2_2,M,100000,200000,5877,100000.0,105877.0,94123.0
2,F2,P2_3,O,200000,300000,5877,,,
2,F2,P2_4,M,300000,400000,5877,300000.0,305877.0,94123.0
2,F2,P2_5,M,400000,500000,5877,400000.0,405877.0,94123.0
2,F2,P2_6,O,500000,600000,5877,,,
2,F2,P2_7,M,600000,700000,5877,600000.0,605877.0,94123.0
2,F2,P2_8,M,700000,800000,5877,700000.0,705877.0,94123.0
2,F2,P2_9,O,800000,900000,5877,,,
2,F2,P2_10,M,900000,1000000,5877,900000.0,905877.0,94123.0
2,F2,P2_11,M,1000000,1100000,5877,1000000.0,1005877.0,94123.0
2,F2,P2_12,O,1100000,1200000,5877,,,
2,F22,P22_1,O,0,100000,3961,,,
2,F22,P22_2,M,100000,200000,3961,105877.0,109838.0,90162.0
2,F22,P22_3,M,200000,300000,3961,200000.0,203961.0,96039.0
2,F22,P22_4,O,300000,400000,3961,,,
2,F22,P22_5,M,400000,500000,3961,405877.0,409838.0,90162.0
2,F22,P22_6,M,500000,600000,3961,500000.0,503961.0,96039.0
2,F22,P22_7,O,600000,700000,3961,,,
2,F22,P22_8,M,700000,800000,3961,705877.0,709838.0,90162.0
2,F22,P22_9,M,800000,900000,3961,800000.0,803961.0,96039.0
2,F22,P22_10,O,900000,1000000,3961,,,
2,F22,P22_11,M,1000000,1100000,3961,1005877.0,1009838.0,90162.0
2,F22,P22_12,M,1100000,1200000,3961,1100000.0,1103961.0,96039.0
2,F26,P26_1,O,0,400000,11602,,,
2,F26,P26_2,M,400000,800000,11602,409838.0,421440.0,378560.0
2,F26,P26_3,M,800000,1200000,11602,803961.0,815563.0,384437.0
2,F4,P4_1,M,0,400000,2589,5877.0,8466.0,391534.0
2,F4,P4_2,O,400000,800000,2589,,,
2,F4,P4_3,M,800000,1200000,2589,815563.0,818152.0,381848.0
3,F14,P14_1,M,0,400000,1987,12188.0,14175.0,385825.0
3,F14,P14_2,O,400000,800000,1987,,,
3,F14,P14_3,M,800000,1200000,1987,819664.0,821651.0,378349.0
3,F17,P17_1,M,0,200000,8853,2004.0,10857.0,189143.0
3,F17,P17_2,O,200000,400000,8853,,,
3,F17,P17_3,M,400000,600000,8853,408608.0,417461.0,182539.0
3,F17,P17_4,M,600000,800000,8853,602004.0,610857.0,189143.0
3,F17,P17_5,O,800000,1000000,8853,,,
3,F17,P17_6,M,1000000,1200000,8853,1008608.0,1017461.0,182539.0
3,F21,P21_1,O,0,400000,11729,,,
3,F21,P21_2,M,400000,800000,11729,417461.0,429190.0,370810.0
3,F21,P21_3,M,800000,1200000,11729,807935.0,819664.0,380336.0
3,F28,P28_1,O,0,100000,6604,,,
3,F28,P28_2,M,100000,200000,6604,102004.0,108608.0,91392.0
3,F28,P28_3,M,200000,300000,6604,200000.0,206604.0,93396.0
3,F28,P28_4,O,300000,400000,6604,,,
3,F28,P28_5,M,400000,500000,6604,402004.0,408608.0,91392.0
3,F28,P28_6,M,500000,600000,6604,500000.0,506604.0,93396.0
3,F28,P28_7,O,600000,700000,6604,,,
3,F28,P28_8,M,700000,800000,6604,702004.0,708608.0,91392.0
3,F28,P28_9,M,800000,900000,6604,800000.0,806604.0,93396.0
3,F28,P28_10,O,900000,1000000,6604,,,
3,F28,P28_11,M,1000000,1100000,6604,1002004.0,1008608.0,91392.0
3,F28,P28_12,M,1100000,1200000,6604,1100000.0,1106604.0,93396.0
3,F5,P5_1,M,0,200000,1331,10857.0,12188.0,187812.0
3,F5,P5_2,M,200000,400000,1331,206604.0,207935.0,192065.0
3,F5,P5_3,O,400000,600000,1331,,,
3,F5,P5_4,M,600000,800000,1331,610857.0,612188.0,187812.0
3,F5,P5_5,M,800000,1000000,1331,806604.0,807935.0,192065.0
3,F5,P5_6,O,1000000,1200000,1331,,,
3,F8,P8_1,M,0,50000,2004,0.0,2004.0,47996.0
3,F8,P8_2,O,50000,100000,2004,,,
