Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,8,0,400000,5551,84941.0,90492.0,90492.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F1,P1_2,3,400000,800000,5551,535698.0,541249.0,141249.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F1,P1_3,3,800000,1200000,5551,1144653.0,1150204.0,350204.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F1,P1_4,8,1200000,1600000,5551,1290265.0,1295816.0,95816.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F1,P1_5,3,1600000,2000000,5551,1700181.0,1705732.0,105732.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F1,P1_6,3,2000000,2400000,5551,2199660.0,2205211.0,205211.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_1,1,0,100000,8091,0.0,8091.0,8091.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_2,1,100000,200000,8091,176610.0,184701.0,84701.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_3,8,200000,300000,8091,269578.0,277669.0,77669.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_4,1,300000,400000,8091,383301.0,391392.0,91392.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_5,1,400000,500000,8091,411537.0,419628.0,19628.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_6,8,500000,600000,8091,585483.0,593574.0,93574.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_7,1,600000,700000,8091,658199.0,666290.0,66290.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_8,1,700000,800000,8091,768528.0,776619.0,76619.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_9,8,800000,900000,8091,,,,Optional Packets- Not Scheduled,No,N/A,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_10,1,900000,1000000,8091,937085.0,945176.0,45176.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_11,1,1000000,1100000,8091,1082832.0,1090923.0,90923.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_12,8,1100000,1200000,8091,1119405.0,1127496.0,27496.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_13,1,1200000,1300000,8091,1219784.0,1227875.0,27875.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_14,1,1300000,1400000,8091,1367128.0,1375219.0,75219.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_15,8,1400000,1500000,8091,1432830.0,1440921.0,40921.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_16,1,1500000,1600000,8091,1560241.0,1568332.0,68332.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_17,1,1600000,1700000,8091,1604350.0,1612441.0,12441.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_18,8,1700000,1800000,8091,1746235.0,1754326.0,54326.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_19,1,1800000,1900000,8091,1868022.0,1876113.0,76113.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_20,1,1900000,2000000,8091,1943493.0,1951584.0,51584.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_21,8,2000000,2100000,8091,,,,Optional Packets- Not Scheduled,No,N/A,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_22,1,2100000,2200000,8091,2177551.0,2185642.0,85642.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_23,1,2200000,2300000,8091,2266132.0,2274223.0,74223.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F10,P10_24,8,2300000,2400000,8091,2328870.0,2336961.0,36961.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_1,8,0,200000,6403,,,,Optional Packets- Not Scheduled,No,N/A,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_2,7,200000,400000,6403,200000.0,206403.0,6403.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_3,7,400000,600000,6403,483040.0,489443.0,89443.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_4,8,600000,800000,6403,724074.0,730477.0,130477.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_5,7,800000,1000000,6403,807039.0,813442.0,13442.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_6,7,1000000,1200000,6403,1103317.0,1109720.0,109720.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_7,8,1200000,1400000,6403,,,,Optional Packets- Not Scheduled,No,N/A,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_8,7,1400000,1600000,6403,1400000.0,1406403.0,6403.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_9,7,1600000,1800000,6403,1705828.0,1712231.0,112231.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_10,8,1800000,2000000,6403,1911194.0,1917597.0,117597.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_11,7,2000000,2200000,6403,2000000.0,2006403.0,6403.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F11,P11_12,7,2200000,2400000,6403,2282295.0,2288698.0,88698.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_1,1,0,200000,793,132780.0,133573.0,133573.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_2,1,200000,400000,793,349158.0,349951.0,149951.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_3,8,400000,600000,793,471516.0,472309.0,72309.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_4,1,600000,800000,793,704776.0,705569.0,105569.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_5,1,800000,1000000,793,867907.0,868700.0,68700.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_6,8,1000000,1200000,793,1053857.0,1054650.0,54650.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_7,1,1200000,1400000,793,1246112.0,1246905.0,46905.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_8,1,1400000,1600000,793,1520723.0,1521516.0,121516.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_9,8,1600000,1800000,793,1674788.0,1675581.0,75581.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_10,1,1800000,2000000,793,1899081.0,1899874.0,99874.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_11,1,2000000,2200000,793,2070270.0,2071063.0,71063.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F12,P12_12,8,2200000,2400000,793,2321590.0,2322383.0,122383.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F13,P13_1,1,0,400000,2896,173618.0,176514.0,176514.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F13,P13_2,8,400000,800000,2896,575985.0,578881.0,178881.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F13,P13_3,1,800000,1200000,2896,888986.0,891882.0,91882.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F13,P13_4,1,1200000,1600000,2896,1345173.0,1348069.0,148069.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F13,P13_5,8,1600000,2000000,2896,1734018.0,1736914.0,136914.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F13,P13_6,1,2000000,2400000,2896,2174559.0,2177455.0,177455.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_1,3,0,200000,4089,151477.0,155566.0,155566.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_2,3,200000,400000,4089,353250.0,357339.0,157339.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_3,8,400000,600000,4089,455642.0,459731.0,59731.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_4,3,600000,800000,4089,777587.0,781676.0,181676.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_5,3,800000,1000000,4089,829291.0,833380.0,33380.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_6,8,1000000,1200000,4089,1040540.0,1044629.0,44629.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_7,3,1200000,1400000,4089,1247001.0,1251090.0,51090.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_8,3,1400000,1600000,4089,1512963.0,1517052.0,117052.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_9,8,1600000,1800000,4089,1658914.0,1663003.0,63003.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_10,3,1800000,2000000,4089,1899970.0,1904059.0,104059.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_11,3,2000000,2200000,4089,2078520.0,2082609.0,82609.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F14,P14_12,8,2200000,2400000,4089,2308273.0,2312362.0,112362.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F15,P15_1,3,0,400000,1356,332001.0,333357.0,333357.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F15,P15_2,3,400000,800000,1356,695001.0,696357.0,296357.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
F15,P15_3,8,800000,1200000,1356,915494.0,916850.0,116850.0,Scheduled - Deadline Met,Yes,Yes,3600.245139360428,60.00408565600713,9,200.0,Gurobi Status: 9
