Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,400000,2125,115828.0,117953.0,117953.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F1,P1_2,8,400000,800000,2125,437578.0,439703.0,39703.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F1,P1_3,4,800000,1200000,2125,952276.0,954401.0,154401.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F1,P1_4,4,1200000,1600000,2125,1360458.0,1362583.0,162583.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F1,P1_5,8,1600000,2000000,2125,1781691.0,1783816.0,183816.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F1,P1_6,4,2000000,2400000,2125,2121141.0,2123266.0,123266.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F10,P10_1,8,0,400000,613,228843.0,229456.0,229456.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F10,P10_2,3,400000,800000,613,540267.0,540880.0,140880.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F10,P10_3,3,800000,1200000,613,980888.0,981501.0,181501.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F10,P10_4,8,1200000,1600000,613,1417978.0,1418591.0,218591.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
F10,P10_5,3,1600000,2000000,613,1699936.0,1700549.0,100549.0,Scheduled - Deadline Met,Yes,Yes,3600.32687830925,60.00544797182083,9,152.0,Gurobi Status: 9
