Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,3,0,50000,1537,0.0,1537.0,1537.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_2,8,50000,100000,1537,98463.0,100000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_3,3,100000,150000,1537,129219.0,130756.0,30756.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_4,3,150000,200000,1537,176651.0,178188.0,28188.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_5,8,200000,250000,1537,202224.0,203761.0,3761.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_6,3,250000,300000,1537,282438.0,283975.0,33975.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_7,3,300000,350000,1537,312106.0,313643.0,13643.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_8,8,350000,400000,1537,350000.0,351537.0,1537.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_9,3,400000,450000,1537,400000.0,401537.0,1537.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_10,3,450000,500000,1537,489583.0,491120.0,41120.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_11,8,500000,550000,1537,547255.0,548792.0,48792.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_12,3,550000,600000,1537,591324.0,592861.0,42861.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_13,3,600000,650000,1537,600000.0,601537.0,1537.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_14,8,650000,700000,1537,698367.0,699904.0,49904.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_15,3,700000,750000,1537,739995.0,741532.0,41532.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_16,3,750000,800000,1537,775322.0,776859.0,26859.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_17,8,800000,850000,1537,828812.0,830349.0,30349.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_18,3,850000,900000,1537,859172.0,860709.0,10709.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_19,3,900000,950000,1537,943306.0,944843.0,44843.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_20,8,950000,1000000,1537,,,,Optional Packets- Not Scheduled,No,N/A,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
F1,P1_21,3,1000000,1050000,1537,1020663.0,1022200.0,22200.0,Scheduled - Deadline Met,Yes,Yes,3600.0901005268097,60.001501675446825,9,192.0,Gurobi Status: 9
