Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,400000,3049,206220.0,209269.0,209269.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F1,P1_2,1,400000,800000,3049,548409.0,551458.0,151458.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F1,P1_3,8,800000,1200000,3049,898706.0,901755.0,101755.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F10,P10_1,6,0,200000,1711,40944.0,42655.0,42655.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F10,P10_2,6,200000,400000,1711,398289.0,400000.0,200000.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F10,P10_3,8,400000,600000,1711,500096.0,501807.0,101807.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F10,P10_4,6,600000,800000,1711,788235.0,789946.0,189946.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F10,P10_5,6,800000,1000000,1711,984790.0,986501.0,186501.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F10,P10_6,8,1000000,1200000,1711,1165266.0,1166977.0,166977.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F11,P11_1,7,0,200000,916,42751.0,43667.0,43667.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F11,P11_2,7,200000,400000,916,311414.0,312330.0,112330.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F11,P11_3,8,400000,600000,916,501903.0,502819.0,102819.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F11,P11_4,7,600000,800000,916,799084.0,800000.0,200000.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F11,P11_5,7,800000,1000000,916,987014.0,987930.0,187930.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F11,P11_6,8,1000000,1200000,916,1167073.0,1167989.0,167989.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F12,P12_1,8,0,200000,2937,119626.0,122563.0,122563.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F12,P12_2,3,200000,400000,2937,351359.0,354296.0,154296.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F12,P12_3,3,400000,600000,2937,545376.0,548313.0,148313.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F12,P12_4,8,600000,800000,2937,714994.0,717931.0,117931.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
F12,P12_5,3,800000,1000000,2937,978099.0,981036.0,181036.0,Scheduled - Deadline Met,Yes,Yes,784.5399618148804,13.075666030248007,11,78.0,Gap Stable for 5 Checks
