Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,2,0,200000,11806,62942.0,74748.0,74748.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F1,P1_2,2,200000,400000,11806,258991.0,270797.0,70797.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F1,P1_3,8,400000,600000,11806,517177.0,528983.0,128983.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F1,P1_4,2,600000,800000,11806,656026.0,667832.0,67832.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F1,P1_5,2,800000,1000000,11806,850139.0,861945.0,61945.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F1,P1_6,8,1000000,1200000,11806,1038066.0,1049872.0,49872.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F10,P10_1,2,0,400000,1729,125594.0,127323.0,127323.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F10,P10_2,2,400000,800000,1729,500502.0,502231.0,102231.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F10,P10_3,8,800000,1200000,1729,905638.0,907367.0,107367.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F11,P11_1,5,0,400000,5158,74844.0,80002.0,80002.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F11,P11_2,5,400000,800000,5158,400000.0,405158.0,5158.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F11,P11_3,8,800000,1200000,5158,898321.0,903479.0,103479.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F12,P12_1,8,0,400000,4573,156265.0,160838.0,160838.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
F12,P12_2,1,400000,800000,4573,502327.0,506900.0,106900.0,Scheduled - Deadline Met,Yes,Yes,292.41704869270325,4.873617478211721,11,51.0,Gap Stable for 5 Checks
