Optimizer,Statistics for model 'QueueMapper',Problem type,Rows,Columns,Nonzeros,Continuous_Variables,Integer_Variables,Binary_Variables,Matrix range_Min,Matrix range_Max,Objective range_Min,Objective range_Max,Bounds range_Min,Bounds range_Max,RHS range_Min,RHS range_Max,Input_File,Solving_Time_Seconds,Solving_Time_Minutes,Statistics for model 'NetworkScheduler'
Mapping,,MIP,28542,1548,108744,516,1032,516,1.0,2000000.0,1.0,2000000.0,1.0,2000000.0,1.0,5000000.0,flows_48_u_1.0_7q_run_45.csv,5.6317,0.0939,
GCL,,MIP,467286,194834,1492480,0,194834,194318,1.0,2000000.0,1.0,100.0,1.0,2000000.0,1.0,5000000.0,flows_48_u_1.0_7q_run_45.csv,3600.1788,60.003,
GCL,,MIP,467286,194834,1492480,0,194834,194318,1e+00,2e+06,1e+00,1e+02,1e+00,2e+06,1e+00,5e+06,flows_48_u_1.0_7q_run_45.csv,3600.1126,60.0019,
