Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,3,0,400000,9477,118869,128346,128346,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F1,P1_2,8,400000,800000,9477,477313,486790,86790,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F1,P1_3,3,800000,1200000,9477,800000,809477,9477,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F10,P10_1,5,0,400000,3126,51241,54367,54367,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F10,P10_2,5,400000,800000,3126,468367,471493,71493,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,800000,1200000,3126,936028,939154,139154,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F11,P11_1,3,0,400000,11597,100000,111597,111597,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F11,P11_2,3,400000,800000,11597,512270,523867,123867,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,800000,1200000,11597,906642,918239,118239,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F12,P12_1,2,0,400000,1453,49692,51145,51145,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F12,P12_2,2,400000,800000,1453,443087,444540,44540,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F12,P12_3,8,800000,1200000,1453,939250,940703,140703,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F13,P13_1,1,0,400000,6530,26459,32989,32989,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F13,P13_2,1,400000,800000,6530,400000,406530,6530,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F13,P13_3,8,800000,1200000,6530,918335,924865,124865,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_1,8,0,50000,5026,9031,14057,14057,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_2,4,50000,100000,5026,94974,100000,50000,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_3,4,100000,150000,5026,144974,150000,50000,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_4,8,150000,200000,5026,183268,188294,38294,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_5,4,200000,250000,5026,211802,216828,16828,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_6,4,250000,300000,5026,250000,255026,5026,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_7,8,300000,350000,5026,333268,338294,38294,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_8,4,350000,400000,5026,350000,355026,5026,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_9,4,400000,450000,5026,436167,441193,41193,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_10,8,450000,500000,5026,488992,494018,44018,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_11,4,500000,550000,5026,544878,549904,49904,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_12,4,550000,600000,5026,550000,555026,5026,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_13,8,600000,650000,5026,644974,650000,50000,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_14,4,650000,700000,5026,661706,666732,16732,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_15,4,700000,750000,5026,700000,705026,5026,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
F14,P14_16,8,750000,800000,5026,783268,788294,38294,Scheduled - Deadline Met,Yes,Yes,0.3444070816040039,0.005740118026733398,2,31.0,Proven Optimal (Gap = 0%)
