Packet_ID,Flow,Queue,Arrival,Deadline,Execution_Time,Scheduled,Gate_Open,Gate_Close,Response_Time
P11_1,F11,6,0,50000,7581,True,0.0,7581.0,7581.0
P3_1,F3,7,0,50000,1727,True,7677.0,9404.0,9404.0
P10_1,F10,6,0,100000,10223,True,9500.0,19723.0,19723.0
P4_1,F4,2,0,100000,1196,True,19819.0,21015.0,21015.0
P12_1,F12,3,0,100000,1115,True,21111.0,22226.0,22226.0
P6_1,F6,3,0,200000,10599,True,22322.0,32921.0,32921.0
P1_1,F1,2,0,400000,11209,True,33017.0,44226.0,44226.0
P2_1,F2,5,0,400000,5738,True,44322.0,50060.0,50060.0
P7_2,F7,6,50000,100000,10605,True,50156.0,60761.0,10761.0
P11_2,F11,6,50000,100000,7581,True,60857.0,68438.0,18438.0
P8_2,F8,3,50000,100000,5144,True,68534.0,73678.0,23678.0
P13_1,F13,7,0,400000,4945,True,73774.0,78719.0,78719.0
P5_1,F5,1,0,400000,4535,True,78815.0,83350.0,83350.0
P16_1,F16,4,0,400000,4445,True,83446.0,87891.0,87891.0
P7_3,F7,6,100000,150000,10605,True,100000.0,110605.0,10605.0
P8_3,F8,3,100000,150000,5144,True,110701.0,115845.0,15845.0
P3_3,F3,7,100000,150000,1727,True,115941.0,117668.0,17668.0
P10_2,F10,6,100000,200000,10223,True,117764.0,127987.0,27987.0
P12_2,F12,3,100000,200000,1115,True,128083.0,129198.0,29198.0
P14_1,F14,8,0,400000,6505,True,129294.0,135799.0,135799.0
P15_1,F15,8,0,400000,726,True,135895.0,136621.0,136621.0
P4_2,F4,8,100000,200000,1196,True,136717.0,137913.0,37913.0
P11_4,F11,6,150000,200000,7581,True,150000.0,157581.0,7581.0
P3_4,F3,7,150000,200000,1727,True,157677.0,159404.0,9404.0
P9_1,F9,8,0,400000,10107,True,159500.0,169607.0,169607.0
P7_4,F7,8,150000,200000,10605,True,169703.0,180308.0,30308.0
P8_4,F8,8,150000,200000,5144,True,180404.0,185548.0,35548.0
P7_5,F7,6,200000,250000,10605,True,200000.0,210605.0,10605.0
P11_5,F11,6,200000,250000,7581,True,210701.0,218282.0,18282.0
P8_5,F8,3,200000,250000,5144,True,218378.0,223522.0,23522.0
P4_3,F4,2,200000,300000,1196,True,223618.0,224814.0,24814.0
P6_2,F6,3,200000,400000,10599,True,224910.0,235509.0,35509.0
P3_5,F3,8,200000,250000,1727,True,235605.0,237332.0,37332.0
P12_3,F12,8,200000,300000,1115,True,237428.0,238543.0,38543.0
P7_6,F7,6,250000,300000,10605,True,250000.0,260605.0,10605.0
