Packet_ID,Flow,Queue,Arrival,Deadline,Execution_Time,Scheduled,Gate_Open,Gate_Close,Response_Time
P8_1,F8,7,0,50000,8536,True,0.0,8536.0,8536.0
P14_1,F14,7,0,50000,1332,True,8632.0,9964.0,9964.0
P16_1,F16,7,0,200000,9033,True,10060.0,19093.0,19093.0
P4_1,F4,4,0,200000,8158,True,19189.0,27347.0,27347.0
P1_1,F1,6,0,200000,7011,True,27443.0,34454.0,34454.0
P13_1,F13,1,0,200000,6483,True,34550.0,41033.0,41033.0
P2_1,F2,2,0,200000,6457,True,41129.0,47586.0,47586.0
P3_1,F3,4,0,200000,5446,True,47682.0,53128.0,53128.0
P8_2,F8,7,50000,100000,8536,True,53224.0,61760.0,11760.0
P9_2,F9,4,50000,100000,4988,True,61856.0,66844.0,16844.0
P15_1,F15,2,0,200000,3091,True,66940.0,70031.0,70031.0
P5_1,F5,3,0,400000,9769,True,70127.0,79896.0,79896.0
P11_1,F11,6,0,400000,6273,True,79992.0,86265.0,86265.0
P6_1,F6,8,0,100000,1882,True,86361.0,88243.0,88243.0
P14_2,F14,8,50000,100000,1332,True,88339.0,89671.0,39671.0
P9_3,F9,4,100000,150000,4988,True,100000.0,104988.0,4988.0
P14_3,F14,7,100000,150000,1332,True,105084.0,106416.0,6416.0
P12_2,F12,7,100000,200000,8395,True,106512.0,114907.0,14907.0
P7_2,F7,3,100000,200000,8163,True,115003.0,123166.0,23166.0
P10_2,F10,2,100000,200000,4998,True,123262.0,128260.0,28260.0
P6_2,F6,1,100000,200000,1882,True,128356.0,130238.0,30238.0
P8_3,F8,8,100000,150000,8536,True,130334.0,138870.0,38870.0
P8_4,F8,7,150000,200000,8536,True,150000.0,158536.0,8536.0
P14_4,F14,7,150000,200000,1332,True,158632.0,159964.0,9964.0
P9_4,F9,8,150000,200000,4988,True,160060.0,165048.0,15048.0
P8_5,F8,7,200000,250000,8536,True,200000.0,208536.0,8536.0
P9_5,F9,4,200000,250000,4988,True,208632.0,213620.0,13620.0
P12_3,F12,7,200000,300000,8395,True,213716.0,222111.0,22111.0
P7_3,F7,3,200000,300000,8163,True,222207.0,230370.0,30370.0
P10_3,F10,2,200000,300000,4998,True,230466.0,235464.0,35464.0
P6_3,F6,1,200000,300000,1882,True,235560.0,237442.0,37442.0
P1_2,F1,6,200000,400000,7011,True,237538.0,244549.0,44549.0
P13_2,F13,1,200000,400000,6483,True,244645.0,251128.0,51128.0
P3_2,F3,4,200000,400000,5446,True,251224.0,256670.0,56670.0
P9_6,F9,4,250000,300000,4988,True,256766.0,261754.0,11754.0
P14_6,F14,7,250000,300000,1332,True,261850.0,263182.0,13182.0
P15_2,F15,2,200000,400000,3091,True,263278.0,266369.0,66369.0
P16_2,F16,8,200000,400000,9033,True,266465.0,275498.0,75498.0
