Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,8,0,400000,1709,168959.0,170668.0,170668.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F1,P1_2,6,400000,800000,1709,400000.0,401709.0,1709.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F10,P10_1,8,0,400000,600,176261.0,176861.0,176861.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F10,P10_2,6,400000,800000,600,416904.0,417504.0,17504.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F11,P11_1,8,0,200000,6246,82090.0,88336.0,88336.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F11,P11_2,7,200000,400000,6246,207871.0,214117.0,14117.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F11,P11_3,8,400000,600000,6246,518042.0,524288.0,124288.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F11,P11_4,7,600000,800000,6246,612885.0,619131.0,19131.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F12,P12_1,8,0,400000,600,176957.0,177557.0,177557.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F12,P12_2,7,400000,800000,600,440699.0,441299.0,41299.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F13,P13_1,4,0,400000,3829,2588.0,6417.0,6417.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F13,P13_2,8,400000,800000,3829,678113.0,681942.0,281942.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F14,P14_1,8,0,400000,1307,174088.0,175395.0,175395.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F14,P14_2,3,400000,800000,1307,436859.0,438166.0,38166.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F15,P15_1,8,0,400000,600,177653.0,178253.0,178253.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F15,P15_2,5,400000,800000,600,440003.0,440603.0,40603.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F16,P16_1,8,0,400000,600,,,,Optional Packets- Not Scheduled,No,N/A,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F16,P16_2,2,400000,800000,600,478253.0,478853.0,78853.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F17,P17_1,8,0,400000,3053,157742.0,160795.0,160795.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F17,P17_2,7,400000,800000,3053,432127.0,435180.0,35180.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F18,P18_1,1,0,400000,1371,1121.0,2492.0,2492.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F18,P18_2,8,400000,800000,1371,687258.0,688629.0,288629.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F19,P19_1,8,0,200000,5147,88432.0,93579.0,93579.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F19,P19_2,5,200000,400000,5147,240659.0,245806.0,45806.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F19,P19_3,8,400000,600000,5147,524384.0,529531.0,129531.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F19,P19_4,5,600000,800000,5147,619227.0,624374.0,24374.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F2,P2_1,6,0,400000,9772,45817.0,55589.0,55589.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F2,P2_2,8,400000,800000,9772,641940.0,651712.0,251712.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F20,P20_1,1,0,200000,1025,0.0,1025.0,1025.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F20,P20_2,8,200000,400000,1025,387573.0,388598.0,188598.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F20,P20_3,1,400000,600000,1025,417600.0,418625.0,18625.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F20,P20_4,8,600000,800000,1025,783679.0,784704.0,184704.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F21,P21_1,3,0,400000,3283,64180.0,67463.0,67463.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F21,P21_2,8,400000,800000,3283,682038.0,685321.0,285321.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F22,P22_1,2,0,400000,9905,135691.0,145596.0,145596.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F22,P22_2,8,400000,800000,9905,631939.0,641844.0,241844.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F23,P23_1,8,0,200000,8201,73793.0,81994.0,81994.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F23,P23_2,5,200000,400000,8201,232362.0,240563.0,40563.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F23,P23_3,8,400000,600000,8201,509745.0,517946.0,117946.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F23,P23_4,5,600000,800000,8201,604588.0,612789.0,12789.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F24,P24_1,5,0,200000,1872,35229.0,37101.0,37101.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F24,P24_2,8,200000,400000,1872,385605.0,387477.0,187477.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F24,P24_3,5,400000,600000,1872,414936.0,416808.0,16808.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F24,P24_4,8,600000,800000,1872,781711.0,783583.0,183583.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F25,P25_1,8,0,400000,3949,,,,Optional Packets- Not Scheduled,No,N/A,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F25,P25_2,1,400000,800000,3949,441395.0,445344.0,45344.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F26,P26_1,8,0,400000,600,178349.0,178949.0,178949.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F26,P26_2,6,400000,800000,600,424515.0,425115.0,25115.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F27,P27_1,4,0,400000,1745,6513.0,8258.0,8258.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F27,P27_2,8,400000,800000,1745,685417.0,687162.0,287162.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F28,P28_1,8,0,100000,1939,,,,Optional Packets- Not Scheduled,No,N/A,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F28,P28_2,2,100000,200000,1939,198061.0,200000.0,100000.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F28,P28_3,8,200000,300000,1939,285792.0,287731.0,87731.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F28,P28_4,2,300000,400000,1939,372302.0,374241.0,74241.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F28,P28_5,8,400000,500000,1939,485792.0,487731.0,87731.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F28,P28_6,2,500000,600000,1939,500867.0,502806.0,2806.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F28,P28_7,8,600000,700000,1939,697194.0,699133.0,99133.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F28,P28_8,2,700000,800000,1939,766673.0,768612.0,68612.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F29,P29_1,4,0,400000,600,72926.0,73526.0,73526.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F29,P29_2,8,400000,800000,600,689655.0,690255.0,290255.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
F3,P3_1,7,0,400000,5271,67559.0,72830.0,72830.0,Scheduled - Deadline Met,Yes,Yes,3.350862979888916,0.05584771633148193,10,60.0,Gurobi Status: 10
