Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,200000,6465,0.0,6465.0,6465.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_2,1,200000,400000,6465,202554.0,209019.0,9019.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_3,8,400000,600000,6465,,,,Optional Packets- Not Scheduled,No,N/A,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_4,1,600000,800000,6465,622789.0,629254.0,29254.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_5,1,800000,1000000,6465,803266.0,809731.0,9731.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_6,8,1000000,1200000,6465,1084380.0,1090845.0,90845.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_7,1,1200000,1400000,6465,1201224.0,1207689.0,7689.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_8,1,1400000,1600000,6465,1400000.0,1406465.0,6465.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_9,8,1600000,1800000,6465,,,,Optional Packets- Not Scheduled,No,N/A,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_10,1,1800000,2000000,6465,1807279.0,1813744.0,13744.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_11,1,2000000,2200000,6465,2000000.0,2006465.0,6465.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F1,P1_12,8,2200000,2400000,6465,2300096.0,2306561.0,106561.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F10,P10_1,8,0,400000,7467,,,,Optional Packets- Not Scheduled,No,N/A,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
F10,P10_2,7,400000,800000,7467,405166.0,412633.0,12633.0,Scheduled - Deadline Met,Yes,Yes,3600.112591981888,60.001876533031464,9,9946.0,Gurobi Status: 9
