Queue,Flow,Packet_ID,Type,Arrival,Deadline,Exec,Start,Finish,Slack
1,F19,P19_1,M,0,400000,816,0.0,816.0,399184.0
1,F19,P19_2,O,400000,800000,816,,,
1,F19,P19_3,M,800000,1200000,816,801810.0,802626.0,397374.0
1,F29,P29_1,O,0,200000,1810,,,
1,F29,P29_2,M,200000,400000,1810,200000.0,201810.0,198190.0
1,F29,P29_3,M,400000,600000,1810,400000.0,401810.0,198190.0
1,F29,P29_4,O,600000,800000,1810,,,
1,F29,P29_5,M,800000,1000000,1810,800000.0,801810.0,198190.0
1,F29,P29_6,M,1000000,1200000,1810,1000000.0,1001810.0,198190.0
1,F35,P35_1,M,0,400000,634,816.0,1450.0,398550.0
1,F35,P35_2,M,400000,800000,634,401810.0,402444.0,397556.0
1,F35,P35_3,O,800000,1200000,634,,,
1,F37,P37_1,M,0,400000,600,1450.0,2050.0,397950.0
1,F37,P37_2,M,400000,800000,600,402444.0,403044.0,396956.0
1,F37,P37_3,O,800000,1200000,600,,,
2,F12,P12_1,M,0,400000,600,4824.0,5424.0,394576.0
2,F12,P12_2,M,400000,800000,600,405225.0,405825.0,394175.0
2,F12,P12_3,O,800000,1200000,600,,,
2,F27,P27_1,O,0,400000,4431,,,
2,F27,P27_2,M,400000,800000,4431,400000.0,404431.0,395569.0
2,F27,P27_3,M,800000,1200000,4431,800000.0,804431.0,395569.0
2,F28,P28_1,M,0,400000,794,4030.0,4824.0,395176.0
2,F28,P28_2,M,400000,800000,794,404431.0,405225.0,394775.0
2,F28,P28_3,O,800000,1200000,794,,,
2,F39,P39_1,M,0,400000,600,5424.0,6024.0,393976.0
2,F39,P39_2,M,400000,800000,600,405825.0,406425.0,393575.0
2,F39,P39_3,O,800000,1200000,600,,,
2,F40,P40_1,M,0,400000,4030,0.0,4030.0,395970.0
2,F40,P40_2,O,400000,800000,4030,,,
2,F40,P40_3,M,800000,1200000,4030,804431.0,808461.0,391539.0
3,F1,P1_1,O,0,400000,4215,,,
3,F1,P1_2,M,400000,800000,4215,406861.0,411076.0,388924.0
3,F1,P1_3,M,800000,1200000,4215,820856.0,825071.0,374929.0
3,F11,P11_1,M,0,400000,1773,16203.0,17976.0,382024.0
3,F11,P11_2,M,400000,800000,1773,413284.0,415057.0,384943.0
3,F11,P11_3,O,800000,1200000,1773,,,
3,F2,P2_1,O,0,400000,6861,,,
3,F2,P2_2,M,400000,800000,6861,400000.0,406861.0,393139.0
3,F2,P2_3,M,800000,1200000,6861,813995.0,820856.0,379144.0
3,F21,P21_1,M,0,400000,600,17976.0,18576.0,381424.0
3,F21,P21_2,M,400000,800000,600,415057.0,415657.0,384343.0
3,F21,P21_3,O,800000,1200000,600,,,
3,F43,P43_1,M,0,200000,6338,0.0,6338.0,193662.0
3,F43,P43_2,M,200000,400000,6338,200000.0,206338.0,193662.0
3,F43,P43_3,O,400000,600000,6338,,,
3,F43,P43_4,M,600000,800000,6338,600000.0,606338.0,193662.0
3,F43,P43_5,M,800000,1000000,6338,800000.0,806338.0,193662.0
3,F43,P43_6,O,1000000,1200000,6338,,,
3,F48,P48_1,M,0,400000,7657,6338.0,13995.0,386005.0
3,F48,P48_2,O,400000,800000,7657,,,
3,F48,P48_3,M,800000,1200000,7657,806338.0,813995.0,386005.0
3,F5,P5_1,M,0,400000,2208,13995.0,16203.0,383797.0
3,F5,P5_2,M,400000,800000,2208,411076.0,413284.0,386716.0
3,F5,P5_3,O,800000,1200000,2208,,,
4,F13,P13_1,O,0,400000,7567,,,
4,F13,P13_2,M,400000,800000,7567,415153.0,422720.0,377280.0
4,F13,P13_3,M,800000,1200000,7567,809090.0,816657.0,383343.0
4,F16,P16_1,M,0,400000,600,20045.0,20645.0,379355.0
