Optimizer,Statistics for model 'QueueMapper',Problem type,Rows,Columns,Nonzeros,Continuous_Variables,Integer_Variables,Binary_Variables,Matrix range_Min,Matrix range_Max,Objective range_Min,Objective range_Max,Bounds range_Min,Bounds range_Max,RHS range_Min,RHS range_Max,Input_File,Solving_Time_Seconds,Solving_Time_Minutes
Mapping,,MIP,32001,1503,122994,501,1002,501,1e+00,2e+06,1e+00,2e+06,1e+00,2e+06,2e+00,5e+06,flows_48_u_0.8_p501_run_40.csv,15.7202,0.262
