Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,6,0,400000,600,45327,45927,45927,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F1,P1_2,8,400000,800000,600,450172,450772,50772,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F1,P1_3,6,800000,1200000,600,812984,813584,13584,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_1,8,0,50000,6951,24905,31856,31856,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_2,4,50000,100000,6951,55706,62657,12657,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_3,4,100000,150000,6951,122166,129117,29117,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_4,8,150000,200000,6951,181094,188045,38045,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_5,4,200000,250000,6951,213293,220244,20244,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_6,4,250000,300000,6951,293049,300000,50000,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_7,8,300000,350000,6951,320275,327226,27226,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_8,4,350000,400000,6951,354801,361752,11752,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_9,4,400000,450000,6951,424208,431159,31159,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_10,8,450000,500000,6951,491082,498033,48033,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_11,4,500000,550000,6951,525501,532452,32452,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_12,4,550000,600000,6951,586735,593686,43686,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_13,8,600000,650000,6951,619874,626825,26825,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_14,4,650000,700000,6951,651042,657993,7993,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_15,4,700000,750000,6951,720036,726987,26987,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_16,8,750000,800000,6951,781094,788045,38045,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
F10,P10_17,4,800000,850000,6951,800000,806951,6951,Scheduled - Deadline Met,Yes,Yes,19.135371208190918,0.3189228534698486,2,57.0,Proven Optimal (Gap = 0%)
