Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,8,0,400000,3722,120281.0,124003.0,124003.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F1,P1_2,5,400000,800000,3722,411852.0,415574.0,15574.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F10,P10_1,1,0,400000,6814,26163.0,32977.0,32977.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F10,P10_2,8,400000,800000,6814,,,,Optional Packets- Not Scheduled,No,N/A,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F11,P11_1,1,0,400000,9857,9055.0,18912.0,18912.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F11,P11_2,8,400000,800000,9857,475595.0,485452.0,85452.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F12,P12_1,8,0,400000,600,144559.0,145159.0,145159.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F12,P12_2,4,400000,800000,600,430234.0,430834.0,30834.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F13,P13_1,2,0,400000,1527,37009.0,38536.0,38536.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F13,P13_2,8,400000,800000,1527,543751.0,545278.0,145278.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F14,P14_1,8,0,400000,600,145255.0,145855.0,145855.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F14,P14_2,1,400000,800000,600,472081.0,472681.0,72681.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F15,P15_1,8,0,400000,1868,132756.0,134624.0,134624.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F15,P15_2,4,400000,800000,1868,427306.0,429174.0,29174.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F16,P16_1,4,0,400000,3583,53233.0,56816.0,56816.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F16,P16_2,8,400000,800000,3583,,,,Optional Packets- Not Scheduled,No,N/A,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F17,P17_1,8,0,200000,3788,77997.0,81785.0,81785.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F17,P17_2,4,200000,400000,3788,227631.0,231419.0,31419.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F17,P17_3,8,400000,600000,3788,440998.0,444786.0,44786.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F17,P17_4,4,600000,800000,3788,629236.0,633024.0,33024.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F18,P18_1,8,0,400000,1757,134720.0,136477.0,136477.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F18,P18_2,6,400000,800000,1757,467801.0,469558.0,69558.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F19,P19_1,3,0,400000,1450,0.0,1450.0,1450.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F19,P19_2,8,400000,800000,1450,545374.0,546824.0,146824.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F2,P2_1,8,0,100000,954,71619.0,72573.0,72573.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F2,P2_2,1,100000,200000,954,117340.0,118294.0,18294.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F2,P2_3,8,200000,300000,954,298265.0,299219.0,99219.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F2,P2_4,1,300000,400000,954,335304.0,336258.0,36258.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F2,P2_5,8,400000,500000,954,,,,Optional Packets- Not Scheduled,No,N/A,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F2,P2_6,1,500000,600000,954,559857.0,560811.0,60811.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F2,P2_7,8,600000,700000,954,688408.0,689362.0,89362.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F2,P2_8,1,700000,800000,954,703956.0,704910.0,4910.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F20,P20_1,4,0,400000,3840,33073.0,36913.0,36913.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F20,P20_2,8,400000,800000,3840,520721.0,524561.0,124561.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F21,P21_1,8,0,400000,600,145951.0,146551.0,146551.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F21,P21_2,6,400000,800000,600,474899.0,475499.0,75499.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F22,P22_1,8,0,400000,3369,124099.0,127468.0,127468.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F22,P22_2,6,400000,800000,3369,408387.0,411756.0,11756.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F23,P23_1,8,0,200000,1128,,,,Optional Packets- Not Scheduled,No,N/A,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F23,P23_2,1,200000,400000,1128,226407.0,227535.0,27535.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F23,P23_3,8,400000,600000,1128,,,,Optional Packets- Not Scheduled,No,N/A,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F23,P23_4,1,600000,800000,1128,601605.0,602733.0,2733.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F24,P24_1,8,0,400000,1659,136573.0,138232.0,138232.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
F24,P24_2,1,400000,800000,1659,463832.0,465491.0,65491.0,Scheduled - Deadline Met,Yes,Yes,7.075628280639648,0.1179271380106608,10,58.0,Gurobi Status: 10
