Queue,Flow,Packet_ID,Type,Arrival,Deadline,Exec,Start,Finish,Slack
1,F14,P14_1,O,0,400000,1814,,,
1,F14,P14_2,M,400000,800000,1814,415428.0,417242.0,382758.0
1,F14,P14_3,M,800000,1200000,1814,817977.0,819791.0,380209.0
1,F19,P19_1,O,0,400000,3027,,,
1,F19,P19_2,M,400000,800000,3027,412401.0,415428.0,384572.0
1,F19,P19_3,M,800000,1200000,3027,814950.0,817977.0,382023.0
1,F21,P21_1,M,0,400000,11364,1037.0,12401.0,387599.0
1,F21,P21_2,M,400000,800000,11364,401037.0,412401.0,387599.0
1,F21,P21_3,O,800000,1200000,11364,,,
1,F26,P26_1,M,0,100000,1037,0.0,1037.0,98963.0
1,F26,P26_2,M,100000,200000,1037,100000.0,101037.0,98963.0
1,F26,P26_3,O,200000,300000,1037,,,
1,F26,P26_4,M,300000,400000,1037,300000.0,301037.0,98963.0
1,F26,P26_5,M,400000,500000,1037,400000.0,401037.0,98963.0
1,F26,P26_6,O,500000,600000,1037,,,
1,F26,P26_7,M,600000,700000,1037,600000.0,601037.0,98963.0
1,F26,P26_8,M,700000,800000,1037,700000.0,701037.0,98963.0
1,F26,P26_9,O,800000,900000,1037,,,
1,F26,P26_10,M,900000,1000000,1037,900000.0,901037.0,98963.0
1,F26,P26_11,M,1000000,1100000,1037,1000000.0,1001037.0,98963.0
1,F26,P26_12,O,1100000,1200000,1037,,,
1,F28,P28_1,M,0,400000,9190,12401.0,21591.0,378409.0
1,F28,P28_2,O,400000,800000,9190,,,
1,F28,P28_3,M,800000,1200000,9190,800000.0,809190.0,390810.0
1,F3,P3_1,O,0,400000,745,,,
1,F3,P3_2,M,400000,800000,745,417242.0,417987.0,382013.0
1,F3,P3_3,M,800000,1200000,745,819791.0,820536.0,379464.0
1,F4,P4_1,M,0,400000,5760,21591.0,27351.0,372649.0
1,F4,P4_2,O,400000,800000,5760,,,
1,F4,P4_3,M,800000,1200000,5760,809190.0,814950.0,385050.0
2,F1,P1_1,M,0,200000,7246,18033.0,25279.0,174721.0
2,F1,P1_2,O,200000,400000,7246,,,
2,F1,P1_3,M,400000,600000,7246,408235.0,415481.0,184519.0
2,F1,P1_4,M,600000,800000,7246,618033.0,625279.0,174721.0
2,F1,P1_5,O,800000,1000000,7246,,,
2,F1,P1_6,M,1000000,1200000,7246,1008235.0,1015481.0,184519.0
2,F12,P12_1,M,0,200000,8235,9798.0,18033.0,181967.0
2,F12,P12_2,O,200000,400000,8235,,,
2,F12,P12_3,M,400000,600000,8235,400000.0,408235.0,191765.0
