Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,400000,610,131248,131858,131858,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F1,P1_2,1,400000,800000,610,484630,485240,85240,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,800000,1200000,610,948598,949208,149208,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F10,P10_1,2,0,200000,2557,131954,134511,134511,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F10,P10_2,2,200000,400000,2557,203766,206323,6323,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,400000,600000,2557,461354,463911,63911,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F10,P10_4,2,600000,800000,2557,613799,616356,16356,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F10,P10_5,2,800000,1000000,2557,805437,807994,7994,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F10,P10_6,8,1000000,1200000,2557,1027741,1030298,30298,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F11,P11_1,6,0,200000,3670,29091,32761,32761,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F11,P11_2,6,200000,400000,3670,200000,203670,3670,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,400000,600000,3670,457588,461258,61258,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F11,P11_4,6,600000,800000,3670,610033,613703,13703,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F11,P11_5,6,800000,1000000,3670,813814,817484,17484,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F11,P11_6,8,1000000,1200000,3670,1023975,1027645,27645,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F12,P12_1,8,0,400000,5341,82306,87647,87647,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F12,P12_2,5,400000,800000,5341,444659,450000,50000,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F12,P12_3,5,800000,1200000,5341,800000,805341,5341,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F13,P13_1,7,0,200000,1599,36579,38178,38178,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
F13,P13_2,7,200000,400000,1599,209154,210753,10753,Scheduled - Deadline Met,Yes,Yes,13.348201036453247,0.22247001727422078,2,63.0,Proven Optimal (Gap = 0%)
