Queue,Flow,Packet_ID,Type,Arrival,Deadline,Exec,Start,Finish,Slack
1,F26,P26_1,M,0,400000,600,25320.0,25920.0,374080.0
1,F26,P26_2,M,400000,800000,600,424916.0,425516.0,374484.0
1,F26,P26_3,O,800000,1200000,600,,,
1,F27,P27_1,O,0,400000,7326,,,
1,F27,P27_2,M,400000,800000,7326,411295.0,418621.0,381379.0
1,F27,P27_3,M,800000,1200000,7326,830320.0,837646.0,362354.0
1,F3,P3_1,O,0,400000,9538,,,
1,F3,P3_2,M,400000,800000,9538,401757.0,411295.0,388705.0
1,F3,P3_3,M,800000,1200000,9538,820782.0,830320.0,369680.0
1,F36,P36_1,O,0,200000,1757,,,
1,F36,P36_2,M,200000,400000,1757,208539.0,210296.0,189704.0
1,F36,P36_3,M,400000,600000,1757,400000.0,401757.0,198243.0
1,F36,P36_4,O,600000,800000,1757,,,
1,F36,P36_5,M,800000,1000000,1757,808539.0,810296.0,189704.0
1,F36,P36_6,M,1000000,1200000,1757,1000000.0,1001757.0,198243.0
1,F39,P39_1,M,0,400000,4755,19025.0,23780.0,376220.0
1,F39,P39_2,M,400000,800000,4755,418621.0,423376.0,376624.0
1,F39,P39_3,O,800000,1200000,4755,,,
1,F43,P43_1,M,0,400000,10486,8539.0,19025.0,380975.0
1,F43,P43_2,O,400000,800000,10486,,,
1,F43,P43_3,M,800000,1200000,10486,810296.0,820782.0,379218.0
1,F46,P46_1,M,0,400000,1540,23780.0,25320.0,374680.0
1,F46,P46_2,M,400000,800000,1540,423376.0,424916.0,375084.0
1,F46,P46_3,O,800000,1200000,1540,,,
1,F8,P8_1,M,0,200000,8539,0.0,8539.0,191461.0
1,F8,P8_2,M,200000,400000,8539,200000.0,208539.0,191461.0
1,F8,P8_3,O,400000,600000,8539,,,
1,F8,P8_4,M,600000,800000,8539,600000.0,608539.0,191461.0
1,F8,P8_5,M,800000,1000000,8539,800000.0,808539.0,191461.0
1,F8,P8_6,O,1000000,1200000,8539,,,
2,F1,P1_1,M,0,400000,6632,20592.0,27224.0,372776.0
2,F1,P1_2,O,400000,800000,6632,,,
2,F1,P1_3,M,800000,1200000,6632,808369.0,815001.0,384999.0
