Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,7,0,400000,4891,170049,174940,174940,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F1,P1_2,7,400000,800000,4891,577694,582585,182585,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,800000,1200000,4891,932639,937530,137530,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F10,P10_1,4,0,400000,2171,175036,177207,177207,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F10,P10_2,4,400000,800000,2171,447050,449221,49221,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,800000,1200000,2171,940123,942294,142294,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F11,P11_1,2,0,200000,1423,142718,144141,144141,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F11,P11_2,2,200000,400000,1423,213388,214811,14811,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,400000,600000,1423,488482,489905,89905,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F11,P11_4,2,600000,800000,1423,699329,700752,100752,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F11,P11_5,2,800000,1000000,1423,901851,903274,103274,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F11,P11_6,8,1000000,1200000,1423,1068386,1069809,69809,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F12,P12_1,8,0,400000,6747,59963,66710,66710,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F12,P12_2,2,400000,800000,6747,615514,622261,222261,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F12,P12_3,2,800000,1200000,6747,965760,972507,172507,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F13,P13_1,1,0,200000,2003,12601,14604,14604,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F13,P13_2,1,200000,400000,2003,251882,253885,53885,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F13,P13_3,8,400000,600000,2003,486383,488386,88386,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F13,P13_4,1,600000,800000,2003,623754,625757,25757,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F13,P13_5,1,800000,1000000,2003,877521,879524,79524,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F13,P13_6,8,1000000,1200000,2003,1066287,1068290,68290,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F14,P14_1,6,0,200000,2614,150096,152710,152710,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F14,P14_2,8,200000,400000,2614,295721,298335,98335,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F14,P14_3,6,400000,600000,2614,549217,551831,151831,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F14,P14_4,6,600000,800000,2614,705855,708469,108469,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F14,P14_5,8,800000,1000000,2614,914126,916740,116740,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F14,P14_6,6,1000000,1200000,2614,1022508,1025122,25122,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_1,6,0,100000,996,35617,36613,36613,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_2,6,100000,200000,996,158366,159362,59362,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_3,8,200000,300000,996,275055,276051,76051,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_4,6,300000,400000,996,325768,326764,26764,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_5,6,400000,500000,996,405639,406635,6635,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_6,8,500000,600000,996,504806,505802,5802,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_7,6,600000,700000,996,625853,626849,26849,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_8,6,700000,800000,996,720134,721130,21130,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_9,8,800000,900000,996,817795,818791,18791,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_10,6,900000,1000000,996,995169,996165,96165,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_11,6,1000000,1100000,996,1000000,1000996,996,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F15,P15_12,8,1100000,1200000,996,1188413,1189409,89409,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F16,P16_1,6,0,200000,6046,125942,131988,131988,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F16,P16_2,8,200000,400000,6046,289579,295625,95625,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F16,P16_3,6,400000,600000,6046,543075,549121,149121,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F16,P16_4,6,600000,800000,6046,693187,699233,99233,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F16,P16_5,8,800000,1000000,6046,907984,914030,114030,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F16,P16_6,6,1000000,1200000,6046,1001092,1007138,7138,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
F17,P17_1,5,0,200000,7183,99402,106585,106585,Scheduled - Deadline Met,Yes,Yes,62.304861307144165,1.0384143551190694,2,65.0,Proven Optimal (Gap = 0%)
