Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,3,0,100000,3480,39447,42927,42927,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_2,3,100000,200000,3480,182764,186244,86244,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,200000,300000,3480,284692,288172,88172,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_4,3,300000,400000,3480,300000,303480,3480,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_5,3,400000,500000,3480,400000,403480,3480,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_6,8,500000,600000,3480,584692,588172,88172,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_7,3,600000,700000,3480,670451,673931,73931,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_8,3,700000,800000,3480,774279,777759,77759,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_9,8,800000,900000,3480,896220,899700,99700,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_10,3,900000,1000000,3480,924191,927671,27671,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_11,3,1000000,1100000,3480,1011875,1015355,15355,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F1,P1_12,8,1100000,1200000,3480,1196520,1200000,100000,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F10,P10_1,6,0,200000,7341,17204,24545,24545,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F10,P10_2,6,200000,400000,7341,221191,228532,28532,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,400000,600000,7341,520047,527388,127388,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F10,P10_4,6,600000,800000,7341,605540,612881,12881,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F10,P10_5,6,800000,1000000,7341,823681,831022,31022,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F10,P10_6,8,1000000,1200000,7341,1162195,1169536,169536,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F11,P11_1,5,0,400000,1941,186244,188185,188185,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F11,P11_2,5,400000,800000,1941,474133,476074,76074,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,800000,1200000,1941,1128040,1129981,329981,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F12,P12_1,8,0,400000,7033,94341,101374,101374,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F12,P12_2,3,400000,800000,7033,444613,451646,51646,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F12,P12_3,3,800000,1200000,7033,803195,810228,10228,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F13,P13_1,7,0,200000,867,16241,17108,17108,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F13,P13_2,7,200000,400000,867,220228,221095,21095,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F13,P13_3,8,400000,600000,867,567564,568431,168431,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F13,P13_4,7,600000,800000,867,716130,716997,116997,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F13,P13_5,7,800000,1000000,867,801536,802403,2403,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F13,P13_6,8,1000000,1200000,867,1190017,1190884,190884,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F14,P14_1,7,0,400000,600,24641,25241,25241,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F14,P14_2,8,400000,800000,600,578456,579056,179056,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F14,P14_3,7,800000,1200000,600,802499,803099,3099,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F15,P15_1,5,0,200000,9449,147783,157232,157232,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F15,P15_2,5,200000,400000,9449,256231,265680,65680,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F15,P15_3,8,400000,600000,9449,510502,519951,119951,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F15,P15_4,5,600000,800000,9449,717093,726542,126542,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F15,P15_5,5,800000,1000000,9449,880439,889888,89888,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F15,P15_6,8,1000000,1200000,9449,1152650,1162099,162099,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F16,P16_1,1,0,400000,2506,68827,71333,71333,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F16,P16_2,8,400000,800000,2506,572304,574810,174810,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F16,P16_3,1,800000,1200000,2506,842359,844865,44865,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F17,P17_1,2,0,200000,7252,129786,137038,137038,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F17,P17_2,8,200000,400000,7252,338928,346180,146180,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F17,P17_3,2,400000,600000,7252,476866,484118,84118,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F17,P17_4,2,600000,800000,7252,760656,767908,167908,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F17,P17_5,8,800000,1000000,7252,971294,978546,178546,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F17,P17_6,2,1000000,1200000,7252,1050572,1057824,57824,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F18,P18_1,8,0,400000,600,102561,103161,103161,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F18,P18_2,5,400000,800000,600,476170,476770,76770,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F18,P18_3,5,800000,1200000,600,889984,890584,90584,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F19,P19_1,8,0,400000,995,101470,102465,102465,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F19,P19_2,3,400000,800000,995,451742,452737,52737,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F19,P19_3,3,800000,1200000,995,822590,823585,23585,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F2,P2_1,8,0,400000,10998,83247,94245,94245,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F2,P2_2,4,400000,800000,10998,403576,414574,14574,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F2,P2_3,4,800000,1200000,10998,810324,821322,21322,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F20,P20_1,8,0,200000,3241,0,3241,3241,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F20,P20_2,6,200000,400000,3241,252894,256135,56135,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F20,P20_3,6,400000,600000,3241,441276,444517,44517,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F20,P20_4,8,600000,800000,3241,783395,786636,186636,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F20,P20_5,6,800000,1000000,3241,866453,869694,69694,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F20,P20_6,6,1000000,1200000,3241,1015451,1018692,18692,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F21,P21_1,5,0,200000,11779,117911,129690,129690,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F21,P21_2,8,200000,400000,11779,309116,320895,120895,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F21,P21_3,5,400000,600000,11779,427865,439644,39644,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F21,P21_4,5,600000,800000,11779,693606,705385,105385,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F21,P21_5,8,800000,1000000,11779,927767,939546,139546,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F21,P21_6,5,1000000,1200000,11779,1000000,1011779,11779,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F22,P22_1,8,0,400000,600,103257,103857,103857,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F22,P22_2,3,400000,800000,600,463155,463755,63755,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F22,P22_3,3,800000,1200000,600,865757,866357,66357,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F23,P23_1,2,0,200000,6179,188281,194460,194460,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F23,P23_2,2,200000,400000,6179,246619,252798,52798,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F23,P23_3,8,400000,600000,6179,541594,547773,147773,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F23,P23_4,2,600000,800000,6179,768004,774183,174183,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F23,P23_5,2,800000,1000000,6179,912376,918555,118555,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F23,P23_6,8,1000000,1200000,6179,1183742,1189921,189921,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
F24,P24_1,8,0,400000,600,103953,104553,104553,Scheduled - Deadline Met,Yes,Yes,4.847135066986084,0.08078558444976806,2,54.0,Proven Optimal (Gap = 0%)
