Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,400000,3202,63239.0,66441.0,66441.0,Scheduled - Deadline Met,Yes,Yes,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F1,P1_2,4,400000,800000,3202,512691.0,515893.0,115893.0,Scheduled - Deadline Met,Yes,Yes,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F1,P1_3,8,800000,1200000,3202,,,,Optional Packets- Not Scheduled,No,N/A,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_1,2,0,50000,11783,0.0,11783.0,11783.0,Scheduled - Deadline Met,Yes,Yes,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_2,2,50000,100000,11783,82271.0,94054.0,44054.0,Scheduled - Deadline Met,Yes,Yes,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_3,8,100000,150000,11783,,,,Optional Packets- Not Scheduled,No,N/A,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_4,2,150000,200000,11783,156557.0,168340.0,18340.0,Scheduled - Deadline Met,Yes,Yes,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_5,2,200000,250000,11783,218556.0,230339.0,30339.0,Scheduled - Deadline Met,Yes,Yes,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_6,8,250000,300000,11783,,,,Optional Packets- Not Scheduled,No,N/A,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_7,2,300000,350000,11783,304034.0,315817.0,15817.0,Scheduled - Deadline Met,Yes,Yes,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_8,2,350000,400000,11783,371926.0,383709.0,33709.0,Scheduled - Deadline Met,Yes,Yes,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
F10,P10_9,8,400000,450000,11783,,,,Optional Packets- Not Scheduled,No,N/A,158.96788668632507,2.649464778105418,11,18.0,Gap Stable for 5 Checks
